time,W02,,,STS06,,,STS17,,,STS23,,,NTS23,,,STS29,,,E2,,,W1,,,E1,,,STCB,,,North_Ref,,,U1,,,U2,,,U3,,,U4,,,U5,,,U6,,,U7,,,U8,,,U9,,,U10,,,U11,,
,throttling-abs,throttling-orthogonal-abs,vertical-abs,throttling-rel,throttling-orthogonal-rel,vertical-rel,throttling-abs,throttling-orthogonal-abs,vertical-abs,throttling-rel,throttling-orthogonal-rel,vertical-rel,throttling-abs,throttling-orthogonal-abs,vertical-abs,throttling-rel,throttling-orthogonal-rel,vertical-rel,throttling-abs,throttling-orthogonal-abs,vertical-abs,throttling-rel,throttling-orthogonal-rel,vertical-rel,throttling-abs,throttling-orthogonal-abs,vertical-abs,throttling-rel,throttling-orthogonal-rel,vertical-rel,throttling-abs,throttling-orthogonal-abs,vertical-abs,throttling-rel,throttling-orthogonal-rel,vertical-rel,throttling-abs,throttling-orthogonal-abs,vertical-abs,throttling-rel,throttling-orthogonal-rel,vertical-rel,throttling-abs,throttling-orthogonal-abs,vertical-abs,throttling-rel,throttling-orthogonal-rel,vertical-rel,throttling-abs,throttling-orthogonal-abs,vertical-abs,throttling-rel,throttling-orthogonal-rel,vertical-rel,throttling-abs,throttling-orthogonal-abs,vertical-abs,throttling-rel,throttling-orthogonal-rel,vertical-rel,throttling-abs,throttling-orthogonal-abs,vertical-abs,throttling-rel,throttling-orthogonal-rel,vertical-rel
2014-01-22 1:38,-213787.7031,4157980.25,77.44200134,35.23003006,2.800908327,0,-213730.2969,4158001.25,78.39700317,24.5779953,-2.814624071,9,-213601.5938,4158049.75,79.87400055,11.81989384,-5.503644466,-14,-213531.5781,4158076,80.09899902,0.469104052,4.096333027,-11,-213543.3125,4158107.75,80.10600281,4.681242943,-1.75669086,-11,-213461.2656,4158102.5,79.84100342,-1.87249732,0.702676296,-10,-213279.9219,4158170.75,77.4489975,-18.49139977,4.802927971,4,-213681.2656,4158037.75,142.4640045,19.89675331,-1.057933211,-5,-213398,4158144,142.4750061,-11.70408726,0.119725078,-7,-213534.4219,4158076.5,79.6969986,2.575173616,1.169821262,-10,0,0,0,0,0,0
2014-01-22 1:38,-213787.7031,4157980.25,77.44200134,33.3575325,3.503584862,0,-213730.2969,4158001.25,78.39700317,24.5779953,-2.814624071,9,-213601.6094,4158049.75,79.87599945,11.23498344,-4.216057777,-12,-213531.5781,4158076,80.09799957,2.926511765,2.106069565,-12,-213543.3125,4158107.75,80.10700226,4.681242943,-1.75669086,-10,-213461.2656,4158102.5,79.83999634,-1.87249732,0.702676296,-11,-213279.9219,4158170.75,77.44799805,-19.42764854,5.154265881,3,-213681.2656,4158037.75,142.4620056,19.54541397,-1.994181991,-7,-213398,4158144,142.4730072,-11.70408726,0.119725078,-9,-213534.4219,4158076.5,79.6989975,3.862760305,1.754731417,-8,0,0,0,0,0,0
2014-01-22 1:38,-213787.7031,4157980.25,77.44300079,35.58136749,3.737156868,1,-213730.2969,4158001.25,78.39800262,25.74781609,-5.389797688,10,-213601.5938,4158049.75,79.87200165,12.17123222,-4.567396164,-16,-213531.5781,4158076,80.09799957,0.117765844,3.160084009,-12,-213543.3125,4158107.75,80.10399628,6.553740501,-2.459367037,-13,-213461.2656,4158102.5,79.83799744,-0.9362486,0.351338148,-13,-213279.9219,4158170.75,77.4469986,-20.36389732,5.505604267,2,-213681.2656,4158037.75,142.4600067,20.24809074,-0.121684439,-9,-213398,4158144,142.4730072,-12.28899765,1.407312036,-9,-213534.4219,4158076.5,79.69799805,3.511422396,0.818483114,-9,0,0,0,0,0,0
2014-01-22 1:38,-213787.7031,4157980.25,77.44100189,34.64511871,4.088494778,-1,-213730.2969,4158001.25,78.39600372,25.16290665,-4.102210999,8,-213601.5938,4158049.75,79.8710022,12.17123222,-4.567396164,-17,-213531.5781,4158076,80.09899902,0.117765844,3.160084009,-11,-213543.3125,4158107.75,80.10399628,5.968830109,-1.171780229,-13,-213461.2656,4158102.5,79.84200287,-2.808745861,1.054014444,-9,-213279.9219,4158170.75,77.44799805,-19.77898788,4.218017101,3,-213681.2656,4158037.75,142.4620056,19.89675331,-1.057933211,-7,-213398,4158144,142.4750061,-13.22524643,1.758650184,-7,-213534.4219,4158076.5,79.6969986,3.862760305,1.754731417,-10,0,0,0,0,0,0
2014-01-22 1:38,-213787.7031,4157980.25,77.44300079,33.3575325,3.503584862,1,-213730.2969,4158001.25,78.39800262,25.51424408,-3.165962219,10,-213601.5938,4158049.75,79.87200165,12.17123222,-4.567396164,-16,-213531.5781,4158076,80.09999847,-0.818482757,3.511422157,-10,-213543.3125,4158107.75,80.10600281,6.202402592,-3.395615578,-11,-213461.2656,4158102.5,79.83899689,-0.702676296,-1.872497082,-12,-213279.9219,4158170.75,77.44999695,-17.90649033,3.515341043,5,-213681.2656,4158037.75,142.4620056,18.96050453,-0.706595063,-7,-213398,4158144,142.4730072,-11.11917686,-1.167861819,-9,-213534.4219,4158076.5,79.6969986,3.277849913,3.042318344,-10,0,0,0,0,0,0
2014-01-22 1:38,-213787.7031,4157980.25,77.44200134,34.64511871,4.088494778,0,-213730.2969,4158001.25,78.40000153,24.5779953,-2.814624071,12,-213601.6094,4158049.75,79.87200165,11.58632183,-3.279809237,-16,-213531.5781,4158076,80.09999847,1.054014444,2.808745861,-10,-213543.3125,4158107.75,80.10399628,4.09633255,-0.469103873,-13,-213461.2656,4158102.5,79.84100342,-2.808745861,1.054014444,-10,-213279.9219,4158170.75,77.4489975,-20.36389732,5.505604267,4,-213681.2656,4158037.75,142.4620056,19.54541397,-1.994181991,-7,-213398,4158144,142.473999,-12.28899765,1.407312036,-8,-213534.4219,4158076.5,79.69799805,2.575173616,1.169821262,-9,0,0,0,0,0,0
2014-01-22 1:38,-213787.7031,4157980.25,77.44200134,35.23003006,2.800908327,0,-213730.2969,4158001.25,78.39900208,25.51424408,-3.165962219,11,-213601.5938,4158049.75,79.875,12.75614262,-5.854982376,-13,-213531.5781,4158076,80.09799957,1.756690741,4.681242943,-12,-213543.3125,4158107.75,80.10500336,6.553740501,-2.459367037,-12,-213461.2656,4158102.5,79.84200287,-3.160084009,0.117766134,-9,-213279.9219,4158170.75,77.4489975,-18.84273911,3.866679192,4,-213681.2656,4158037.75,142.4620056,19.54541397,-1.994181991,-7,-213398,4158144,142.4759979,-12.64033604,0.471063226,-6,-213534.4219,4158076.5,79.69799805,1.990263104,2.457407713,-9,0,0,0,0,0,0
2014-01-22 1:38,-213787.7031,4157980.25,77.44000244,34.64511871,4.088494778,-2,-213730.2969,4158001.25,78.39600372,26.8018322,-2.581052065,8,-213601.6094,4158049.75,79.87200165,11.23498344,-4.216057777,-16,-213531.5781,4158076,80.09899902,1.405352712,3.74499464,-11,-213543.3125,4158107.75,80.10500336,5.617491722,-2.108028889,-12,-213461.2656,4158102.5,79.84100342,-3.511422157,-0.818482637,-10,-213279.9219,4158170.75,77.44799805,-20.36389732,5.505604267,3,-213681.2656,4158037.75,142.4620056,18.60916519,-1.642843843,-7,-213398,4158144,142.4730072,-13.57658482,0.822401404,-9,-213534.4219,4158076.5,79.6969986,4.09633255,-0.469103843,-10,0,0,0,0,0,0
2014-01-22 1:38,-213787.7031,4157980.25,77.44200134,34.64511871,4.088494778,0,-213730.2969,4158001.25,78.39700317,24.5779953,-2.814624071,9,-213601.5938,4158049.75,79.8690033,12.17123222,-4.567396164,-19,-213531.5781,4158076,80.09999847,0.82044214,5.032581329,-10,-213543.3125,4158107.75,80.10399628,5.617491722,-2.108028889,-13,-213461.2656,4158102.5,79.84100342,-0.9362486,0.351338148,-10,-213279.9219,4158170.75,77.44999695,-19.77898788,4.218017101,5,-213681.2656,4158037.75,142.4609985,19.54541397,-1.994181991,-8,-213398,4158144,142.4730072,-11.35274982,1.055973887,-9,-213534.4219,4158076.5,79.6969986,2.575173616,1.169821262,-10,0,0,0,0,0,0
2014-01-22 1:38,-213787.7031,4157980.25,77.44100189,34.29378128,3.152246714,-1,-213730.2969,4158001.25,78.39800262,23.64174652,-2.463285923,10,-213601.5938,4158049.75,79.8710022,11.81989384,-5.503644466,-17,-213531.5781,4158076,80.09899902,1.054014444,2.808745861,-11,-213543.3125,4158107.75,80.10500336,4.681242943,-1.75669086,-12,-213461.2656,4158102.5,79.84100342,-1.87249732,0.702676296,-10,-213279.9219,4158170.75,77.4509964,-20.36389732,5.505604267,6,-213681.2656,4158037.75,142.4609985,20.83300209,-1.409271359,-8,-213398,4158144,142.473999,-11.35274982,1.055973887,-8,-213534.4219,4158076.5,79.69799805,2.575173616,1.169821262,-9,0,0,0,0,0,0
2014-01-22 1:38,-213787.7031,4157980.25,77.44100189,34.64511871,4.088494778,-1,-213730.2969,4158001.25,78.39800262,25.16290665,-4.102210999,10,-213601.5938,4158049.75,79.8710022,12.17123222,-4.567396164,-17,-213531.5781,4158076,80.09899902,1.756690741,4.681242943,-11,-213543.3125,4158107.75,80.10500336,5.617491722,-2.108028889,-12,-213461.2656,4158102.5,79.83899689,-1.87249732,0.702676296,-12,-213279.9219,4158170.75,77.45200348,-20.36389732,5.505604267,7,-213681.2656,4158037.75,142.4649963,19.54541397,-1.994181991,-4,-213398,4158144,142.4750061,-11.93766022,2.343560457,-7,-213534.4219,4158076.5,79.69599915,2.575173616,1.169821262,-11,0,0,0,0,0,0
2014-01-22 1:38,-213787.7031,4157980.25,77.44200134,36.51761627,3.38581872,0,-213730.2969,4158001.25,78.40200043,24.22665787,-3.75087285,14,-213601.6094,4158049.75,79.8710022,11.23498344,-4.216057777,-17,-213531.5781,4158076,80.09899902,1.054014444,2.808745861,-11,-213543.3125,4158107.75,80.10600281,6.320168018,-0.235531837,-11,-213461.2656,4158102.5,79.84200287,-2.22383523,-0.233572021,-9,-213279.9219,4158170.75,77.4509964,-20.01255989,6.441853046,6,-213681.2656,4158037.75,142.4600067,19.89675331,-1.057933211,-9,-213398,4158144,142.4759979,-12.28899765,1.407312036,-6,-213534.4219,4158076.5,79.6969986,3.862760305,1.754731417,-10,0,0,0,0,0,0
2014-01-22 1:38,-213787.7031,4157980.25,77.44400024,34.64511871,4.088494778,2,-213730.2969,4158001.25,78.39800262,24.22665787,-3.75087285,10,-213601.6094,4158049.75,79.875,10.29873466,-3.864719868,-13,-213531.5781,4158076,80.09700012,1.756690741,4.681242943,-13,-213543.3125,4158107.75,80.10500336,4.09633255,-0.469103873,-12,-213461.2656,4158102.5,79.84100342,-0.9362486,0.351338148,-10,-213279.9219,4158170.75,77.4509964,-20.71523666,4.569355488,6,-213681.2656,4158037.75,142.4609985,19.54541397,-1.994181991,-8,-213398,4158144,142.4750061,-11.35274982,1.055973887,-7,-213534.4219,4158076.5,79.6989975,2.926511765,2.106069565,-8,0,0,0,0,0,0
2014-01-22 1:38,-213787.7031,4157980.25,77.44200134,34.29378128,3.152246714,0,-213730.2969,4158001.25,78.39800262,24.22665787,-3.75087285,10,-213601.6094,4158049.75,79.8730011,10.65007305,-2.928471088,-15,-213531.5781,4158076,80.09899902,0.469104052,4.096333027,-11,-213543.3125,4158107.75,80.10700226,3.74499464,-1.405352592,-10,-213461.2656,4158102.5,79.84300232,-1.521159053,1.638925076,-8,-213279.9219,4158170.75,77.45300293,-20.01255989,6.441853046,8,-213681.2656,4158037.75,142.4609985,20.48166275,-2.345520258,-8,-213398,4158144,142.4759979,-12.28899765,1.407312036,-6,-213534.4219,4158076.5,79.69799805,3.629188299,3.978567123,-9,0,0,0,0,0,0
2014-01-22 1:38,-213787.7031,4157980.25,77.44300079,33.94244003,2.215997934,1,-213730.2969,4158001.25,78.39600372,26.8018322,-2.581052065,8,-213601.6094,4158049.75,79.8730011,10.29873466,-3.864719868,-15,-213531.5781,4158076,80.10099792,1.054014444,2.808745861,-9,-213543.3125,4158107.75,80.10399628,6.905078411,-1.523118377,-13,-213461.2656,4158102.5,79.83699799,-0.9362486,0.351338148,-14,-213279.9219,4158170.75,77.4489975,-18.49139977,4.802927971,4,-213681.2656,4158037.75,142.4629974,18.96050453,-0.706595063,-6,-213398,4158144,142.4759979,-11.35274982,1.055973887,-6,-213534.4219,4158076.5,79.6969986,4.214098454,2.690980196,-10,0,0,0,0,0,0
2014-01-22 1:38,-213787.7031,4157980.25,77.44599915,34.06020737,5.376081944,4,-213730.2969,4158001.25,78.40000153,24.5779953,-2.814624071,12,-213601.6094,4158049.75,79.875,11.58632183,-3.279809237,-13,-213531.5781,4158076,80.09799957,2.341601372,3.393656492,-12,-213543.3125,4158107.75,80.10900116,5.032581329,-0.820442021,-8,-213461.2656,4158102.5,79.83799744,-1.521159053,1.638925076,-13,-213279.9219,4158170.75,77.44499969,-18.72497177,7.026763439,0,-213681.2656,4158037.75,142.4609985,20.83300209,-1.409271359,-8,-213398,4158144,142.4720001,-11.93766022,2.343560457,-10,-213534.4219,4158076.5,79.6989975,3.862760305,1.754731417,-8,0,0,0,0,0,0
2014-01-22 1:38,-213787.7031,4157980.25,77.43900299,35.58136749,3.737156868,-3,-213730.2969,4158001.25,78.39800262,23.99308586,-1.527037501,10,-213601.5938,4158049.75,79.8730011,12.52257061,-3.631147385,-15,-213531.5781,4158076,80.09799957,0.82044214,5.032581329,-12,-213543.3125,4158107.75,80.10700226,5.383919239,0.115806326,-10,-213461.2656,4158102.5,79.83899689,-2.575173616,-1.169820786,-12,-213279.9219,4158170.75,77.44799805,-20.01255989,6.441853046,3,-213681.2656,4158037.75,142.4589996,20.24809074,-0.121684439,-10,-213398,4158144,142.4759979,-12.64033604,0.471063226,-6,-213534.4219,4158076.5,79.69799805,3.629188299,3.978567123,-9,0,0,0,0,0,0
2014-01-22 1:38,-213787.7031,4157980.25,77.43800354,35.93270493,4.673405647,-4,-213730.2969,4158001.25,78.39600372,25.51424408,-3.165962219,8,-213601.5938,4158049.75,79.86799622,12.873909,-2.694898605,-20,-213531.5781,4158076,80.10099792,-0.818482757,3.511422157,-9,-213543.3125,4158107.75,80.10299683,6.320168018,-0.235531837,-14,-213461.2656,4158102.5,79.83899689,-0.584910393,1.287586927,-12,-213279.9219,4158170.75,77.4509964,-19.77898788,4.218017101,6,-213681.2656,4158037.75,142.4609985,19.54541397,-1.994181991,-8,-213398,4158144,142.473999,-11.35274982,1.055973887,-8,-213534.4219,4158076.5,79.69799805,4.214098454,2.690980196,-9,0,0,0,0,0,0
2014-01-22 1:38,-213787.7031,4157980.25,77.43800354,34.99645615,5.024743557,-4,-213730.2969,4158001.25,78.39900208,25.16290665,-4.102210999,11,-213601.6094,4158049.75,79.87000275,11.00141144,-1.99222219,-18,-213531.5781,4158076,80.10299683,0.117765844,3.160084009,-7,-213543.3125,4158107.75,80.10299683,5.032581329,-0.820442021,-14,-213461.2656,4158102.5,79.83899689,-1.87249732,0.702676296,-12,-213279.9219,4158170.75,77.44599915,-19.42764854,5.154265881,1,-213681.2656,4158037.75,142.4629974,19.54541397,-1.994181991,-6,-213398,4158144,142.4750061,-12.64033604,0.471063226,-7,-213534.4219,4158076.5,79.69599915,3.277849913,3.042318344,-11,0,0,0,0,0,0
2014-01-22 1:38,-213787.7031,4157980.25,77.44400024,33.94244003,2.215997934,2,-213730.2969,4158001.25,78.39800262,24.5779953,-2.814624071,10,-213601.6094,4158049.75,79.87000275,10.29873466,-3.864719868,-18,-213531.5781,4158076,80.09799957,1.054014444,2.808745861,-12,-213543.3125,4158107.75,80.10800171,5.266153812,-3.044277191,-9,-213461.2656,4158102.5,79.83899689,-1.87249732,0.702676296,-12,-213279.9219,4158170.75,77.44999695,-20.01255989,6.441853046,5,-213681.2656,4158037.75,142.4609985,18.60916519,-1.642843843,-8,-213398,4158144,142.4750061,-12.28899765,1.407312036,-7,-213534.4219,4158076.5,79.6989975,2.926511765,2.106069565,-8,0,0,0,0,0,0
2014-01-22 1:38,-213787.7031,4157980.25,77.43900299,35.58136749,3.737156868,-3,-213730.2969,4158001.25,78.39800262,24.92933464,-1.878375649,10,-213601.6094,4158049.75,79.86799622,11.00141144,-1.99222219,-20,-213531.5781,4158076,80.09999847,1.054014444,2.808745861,-10,-213543.3125,4158107.75,80.10500336,4.681242943,-1.75669086,-12,-213461.2656,4158102.5,79.84200287,-3.160084009,0.117766134,-9,-213279.9219,4158170.75,77.45300293,-20.36389732,5.505604267,8,-213681.2656,4158037.75,142.4600067,19.89675331,-1.057933211,-9,-213398,4158144,142.4750061,-13.22524643,1.758650184,-7,-213534.4219,4158076.5,79.6989975,3.862760305,1.754731417,-8,0,0,0,0,0,0
2014-01-22 1:38,-213787.7031,4157980.25,77.44000244,34.06020737,5.376081944,-2,-213730.2969,4158001.25,78.39600372,23.64174652,-2.463285923,8,-213601.6094,4158049.75,79.87200165,10.06516266,-1.640884042,-16,-213531.5781,4158076,80.09999847,1.405352712,3.74499464,-10,-213543.3125,4158107.75,80.10700226,5.032581329,-0.820442021,-10,-213461.2656,4158102.5,79.84100342,-2.808745861,1.054014444,-10,-213279.9219,4158170.75,77.44799805,-19.42764854,5.154265881,3,-213681.2656,4158037.75,142.4609985,18.96050453,-0.706595063,-8,-213398,4158144,142.4779968,-12.64033604,0.471063226,-4,-213534.4219,4158076.5,79.6969986,2.926511765,2.106069565,-10,0,0,0,0,0,0
2014-01-22 1:38,-213787.7031,4157980.25,77.44000244,34.64511871,4.088494778,-2,-213730.2969,4158001.25,78.39700317,23.64174652,-2.463285923,9,-213601.6094,4158049.75,79.8730011,10.65007305,-2.928471088,-15,-213531.5781,4158076,80.09700012,1.054014444,2.808745861,-13,-213543.3125,4158107.75,80.10700226,4.09633255,-0.469103873,-10,-213461.2656,4158102.5,79.84100342,-2.808745861,1.054014444,-10,-213279.9219,4158170.75,77.4469986,-18.49139977,4.802927971,2,-213681.2656,4158037.75,142.4640045,18.96050453,-0.706595063,-5,-213398,4158144,142.4750061,-12.99167442,-0.465185553,-7,-213534.4219,4158076.5,79.6989975,2.341601372,3.393656492,-8,0,0,0,0,0,0
2014-01-22 1:38,-213787.7031,4157980.25,77.44400024,34.29378128,3.152246714,2,-213730.2969,4158001.25,78.39700317,24.22665787,-3.75087285,9,-213601.6094,4158049.75,79.8710022,11.00141144,-1.99222219,-17,-213531.5781,4158076,80.09700012,1.405352712,3.74499464,-13,-213543.3125,4158107.75,80.10500336,4.681242943,-1.75669086,-12,-213461.2656,4158102.5,79.83899689,-2.22383523,-0.233572021,-12,-213279.9219,4158170.75,77.4489975,-19.77898788,4.218017101,4,-213681.2656,4158037.75,142.4609985,18.96050453,-0.706595063,-8,-213398,4158144,142.4750061,-12.99167442,-0.465185553,-7,-213534.4219,4158076.5,79.6989975,2.341601372,3.393656492,-8,0,0,0,0,0,0
2014-01-22 1:38,-213787.7031,4157980.25,77.44000244,34.99645615,5.024743557,-2,-213730.2969,4158001.25,78.39700317,22.35416031,-3.048196554,9,-213601.6094,4158049.75,79.8690033,11.58632183,-3.279809237,-19,-213531.5781,4158076,80.09999847,1.054014444,2.808745861,-10,-213543.3125,4158107.75,80.10399628,5.617491722,-2.108028889,-13,-213461.2656,4158102.5,79.84100342,-1.287586689,-0.584910214,-10,-213279.9219,4158170.75,77.44799805,-18.72497177,7.026763439,3,-213681.2656,4158037.75,142.4640045,17.67291832,-1.291505694,-5,-213398,4158144,142.4750061,-12.99167442,-0.465185553,-7,-213534.4219,4158076.5,79.70300293,2.926511765,2.106069565,-4,0,0,0,0,0,0
2014-01-22 1:38,-213787.7031,4157980.25,77.44300079,33.3575325,3.503584862,1,-213730.2969,4158001.25,78.39499664,24.5779953,-2.814624071,7,-213601.6094,4158049.75,79.87400055,9.713824272,-2.57713294,-14,-213531.5781,4158076,80.09600067,1.054014444,2.808745861,-14,-213543.3125,4158107.75,80.10399628,5.266153812,-3.044277191,-13,-213461.2656,4158102.5,79.84100342,-2.808745861,1.054014444,-10,-213279.9219,4158170.75,77.4469986,-19.42764854,5.154265881,2,-213681.2656,4158037.75,142.4589996,20.59943008,0.81456393,-10,-213398,4158144,142.4759979,-11.70408726,0.119725078,-6,-213534.4219,4158076.5,79.69799805,3.862760305,1.754731417,-9,0,0,0,0,0,0
2014-01-22 1:38,-213787.7031,4157980.25,77.43800354,35.93270493,4.673405647,-4,-213730.2969,4158001.25,78.39700317,23.29040909,-3.399534702,9,-213601.6094,4158049.75,79.8690033,11.93766022,-2.343560457,-19,-213531.5781,4158076,80.10099792,2.692939281,4.329905033,-9,-213543.3125,4158107.75,80.10399628,5.968830109,-1.171780229,-13,-213461.2656,4158102.5,79.84100342,-3.160084009,0.117766134,-10,-213279.9219,4158170.75,77.44799805,-19.42764854,5.154265881,3,-213681.2656,4158037.75,142.4600067,18.96050453,-0.706595063,-9,-213398,4158144,142.4750061,-12.64033604,0.471063226,-7,-213534.4219,4158076.5,79.69999695,1.638925076,1.52115941,-7,0,0,0,0,0,0
2014-01-22 1:38,-213787.7031,4157980.25,77.43800354,35.93270493,4.673405647,-4,-213730.2969,4158001.25,78.39800262,24.22665787,-3.75087285,10,-213601.6094,4158049.75,79.87000275,11.00141144,-1.99222219,-18,-213531.5781,4158076,80.09799957,1.638924837,1.521158934,-12,-213543.3125,4158107.75,80.10299683,5.617491722,-2.108028889,-14,-213461.2656,4158102.5,79.84300232,-2.22383523,-0.233572021,-8,-213279.9219,4158170.75,77.4509964,-20.71523666,4.569355488,6,-213681.2656,4158037.75,142.4620056,18.60916519,-1.642843843,-7,-213398,4158144,142.4759979,-12.05542564,-0.816523731,-6,-213534.4219,4158076.5,79.6969986,4.56543684,3.627228975,-10,0,0,0,0,0,0
2014-01-22 1:38,-213787.7031,4157980.25,77.44000244,34.64511871,4.088494778,-2,-213730.2969,4158001.25,78.39499664,24.22665787,-3.75087285,7,-213601.6094,4158049.75,79.8690033,11.00141144,-1.99222219,-19,-213531.5781,4158076,80.10099792,0.469104052,4.096333027,-9,-213543.3125,4158107.75,80.10399628,5.617491722,-2.108028889,-13,-213461.2656,4158102.5,79.83599854,-0.9362486,0.351338148,-15,-213279.9219,4158170.75,77.4469986,-18.49139977,4.802927971,2,-213681.2656,4158037.75,142.4629974,18.60916519,-1.642843843,-6,-213398,4158144,142.4759979,-11.70408726,0.119725078,-6,-213534.4219,4158076.5,79.6969986,3.277849913,3.042318344,-10,0,0,0,0,0,0
2014-01-22 1:38,-213787.7031,4157980.25,77.44200134,34.64511871,4.088494778,0,-213730.2969,4158001.25,78.39800262,22.58773232,-5.272031784,10,-213601.6094,4158049.75,79.87200165,11.23498344,-4.216057777,-16,-213531.5781,4158076,80.09799957,0.117765844,3.160084009,-12,-213543.3125,4158107.75,80.10600281,5.266153812,-3.044277191,-11,-213461.2656,4158102.5,79.84300232,-1.87249732,0.702676296,-8,-213279.9219,4158170.75,77.4489975,-18.72497177,7.026763439,4,-213681.2656,4158037.75,142.4579926,20.24809074,-0.121684439,-11,-213398,4158144,142.477005,-12.28899765,1.407312036,-5,-213534.4219,4158076.5,79.69999695,1.990263104,2.457407713,-7,0,0,0,0,0,0
2014-01-22 1:38,-213787.7031,4157980.25,77.43699646,35.93270493,4.673405647,-5,-213730.2969,4158001.25,78.39499664,25.16290665,-4.102210999,7,-213601.6094,4158049.75,79.86499786,12.28899765,-1.407312036,-23,-213531.5781,4158076,80.09799957,1.756690741,4.681242943,-12,-213543.3125,4158107.75,80.10299683,5.617491722,-2.108028889,-14,-213461.2656,4158102.5,79.83899689,-1.287586689,-0.584910214,-12,-213279.9219,4158170.75,77.4469986,-19.42764854,5.154265881,2,-213681.2656,4158037.75,142.4640045,18.72693253,1.517240286,-5,-213398,4158144,142.473999,-12.05542564,-0.816523731,-8,-213534.4219,4158076.5,79.70200348,3.862760305,1.754731417,-5,0,0,0,0,0,0
2014-01-22 1:38,-213787.7031,4157980.25,77.44200134,36.28404236,5.609654427,0,-213730.2969,4158001.25,78.39399719,23.87532043,-4.687121391,6,-213601.6094,4158049.75,79.87200165,11.00141144,-1.99222219,-16,-213531.5781,4158076,80.09899902,1.990263104,2.457407713,-11,-213543.3125,4158107.75,80.10600281,5.032581329,-0.820442021,-11,-213461.2656,4158102.5,79.84200287,-1.87249732,0.702676296,-9,-213279.9219,4158170.75,77.4489975,-19.77898788,4.218017101,4,-213681.2656,4158037.75,142.4589996,20.83300209,-1.409271359,-10,-213398,4158144,142.4790039,-12.99167442,-0.465185553,-3,-213534.4219,4158076.5,79.6969986,4.214098454,2.690980196,-10,0,0,0,0,0,0
2014-01-22 1:38,-213787.7031,4157980.25,77.43900299,34.64511871,4.088494778,-3,-213730.2969,4158001.25,78.39499664,24.5779953,-2.814624071,7,-213601.6094,4158049.75,79.87000275,10.88364506,-5.15230608,-18,-213531.5781,4158076,80.09899902,1.405352712,3.74499464,-11,-213543.3125,4158107.75,80.10299683,5.968830109,-1.171780229,-14,-213461.2656,4158102.5,79.84100342,-3.511422157,-0.818482637,-10,-213279.9219,4158170.75,77.44999695,-18.49139977,4.802927971,5,-213681.2656,4158037.75,142.4649963,18.96050453,-0.706595063,-4,-213398,4158144,142.477005,-12.05542564,-0.816523731,-5,-213534.4219,4158076.5,79.7009964,4.56543684,3.627228975,-6,0,0,0,0,0,0
2014-01-22 1:38,-213787.7031,4157980.25,77.44300079,34.29378128,3.152246714,1,-213730.2969,4158001.25,78.39700317,24.46022987,-5.97470808,9,-213601.6094,4158049.75,79.8710022,11.58632183,-3.279809237,-17,-213531.5781,4158076,80.09999847,1.990263104,2.457407713,-10,-213543.3125,4158107.75,80.10700226,5.266153812,-3.044277191,-10,-213461.2656,4158102.5,79.83899689,-2.22383523,-0.233572021,-12,-213279.9219,4158170.75,77.44799805,-18.49139977,4.802927971,3,-213681.2656,4158037.75,142.4620056,18.60916519,-1.642843843,-7,-213398,4158144,142.4750061,-11.70408726,0.119725078,-7,-213534.4219,4158076.5,79.69799805,3.862760305,1.754731417,-9,0,0,0,0,0,0
2014-01-22 1:38,-213787.7031,4157980.25,77.44100189,34.29378128,3.152246714,-1,-213730.2969,4158001.25,78.39499664,24.22665787,-3.75087285,7,-213601.6094,4158049.75,79.87200165,10.88364506,-5.15230608,-16,-213531.5781,4158076,80.09700012,0.469104052,4.096333027,-13,-213543.3125,4158107.75,80.10399628,5.266153812,-3.044277191,-13,-213461.2656,4158102.5,79.83899689,-1.287586689,-0.584910214,-12,-213279.9219,4158170.75,77.44799805,-19.42764854,5.154265881,3,-213681.2656,4158037.75,142.4589996,20.83300209,-1.409271359,-10,-213398,4158144,142.4759979,-12.99167442,-0.465185553,-6,-213534.4219,4158076.5,79.69999695,3.862760305,1.754731417,-7,0,0,0,0,0,0
2014-01-22 1:38,-213787.7031,4157980.25,77.44000244,35.58136749,3.737156868,-2,-213730.2969,4158001.25,78.39399719,23.64174652,-2.463285923,6,-213601.6094,4158049.75,79.8690033,11.58632183,-3.279809237,-19,-213531.5781,4158076,80.09899902,1.990263104,2.457407713,-11,-213543.3125,4158107.75,80.10299683,5.266153812,-3.044277191,-14,-213461.2656,4158102.5,79.84300232,-2.22383523,-0.233572021,-8,-213279.9219,4158170.75,77.44999695,-20.01255989,6.441853046,5,-213681.2656,4158037.75,142.4629974,19.89675331,-1.057933211,-6,-213398,4158144,142.4779968,-12.99167442,-0.465185553,-4,-213534.4219,4158076.5,79.69999695,2.926511765,2.106069565,-7,0,0,0,0,0,0
