time,YJ-3A-DSG-05,YJ-3A-DSG-01,YJ-3A-DSG-06,YJ-3A-DSG-04,YJ-3A-DSG-03,YJ-3A-DSG-02
2014-01-22 1:35,1690.139526,-697.8654785,503.3695679,-265.8448181,459.2607117,1704.467896
2014-01-22 1:35,1690.074707,-697.8818359,503.3044128,-265.8448181,459.2281189,1704.418945
2014-01-22 1:35,1689.977173,-697.9957886,503.3329468,-265.9634094,459.1833496,1704.370117
2014-01-22 1:35,1689.997437,-698.0487671,503.300354,-265.947052,459.211853,1704.512695
2014-01-22 1:35,1689.997437,-697.9633179,503.3329468,-265.9429626,459.264801,1704.561523
2014-01-22 1:35,1690.09082,-697.9307251,503.2555237,-265.947052,459.2322083,1704.415039
2014-01-22 1:35,1689.960938,-697.9633179,503.2514343,-265.9920044,459.1670532,1704.484253
2014-01-22 1:35,1690.042236,-697.8980713,503.3206787,-265.877533,459.1141052,1704.512695
2014-01-22 1:35,1690.127441,-697.8695679,503.3655396,-265.8448181,459.1507568,1704.435303
2014-01-22 1:35,1690.107056,-697.9510498,503.2514343,-265.7998352,459.2810669,1704.480225
2014-01-22 1:35,1690.030029,-697.9795532,503.2881165,-265.7793884,459.3095703,1704.484253
2014-01-22 1:35,1690.025879,-697.9672852,503.2392273,-265.8816223,459.3136597,1704.484253
2014-01-22 1:35,1690.046143,-697.9672852,503.3166504,-265.8284607,459.1629639,1704.467896
2014-01-22 1:35,1690.042236,-697.9633179,503.3532715,-265.8448181,459.2281189,1704.545288
2014-01-22 1:35,1690.127441,-697.9469604,503.2881165,-265.8161926,459.2810669,1704.496338
2014-01-22 1:35,1689.997437,-698.0283813,503.2881165,-265.8611755,459.2810669,1704.349854
2014-01-22 1:35,1690.025879,-698.0813599,503.2840271,-265.8652649,459.211853,1704.317139
2014-01-22 1:35,1690.172119,-698.0283813,503.3206787,-265.9102478,459.1792603,1704.435303
2014-01-22 1:35,1690.172119,-697.9307251,503.2881165,-265.9102478,459.2281189,1704.500488
2014-01-22 1:35,1690.139526,-697.9672852,503.2881165,-265.9306946,459.1955566,1704.365967
2014-01-22 1:35,1690.127441,-698.0324707,503.2881165,-265.9102478,459.1629639,1704.431152
2014-01-22 1:35,1690.172119,-698.0936279,503.2718201,-265.947052,459.146698,1704.435303
2014-01-22 1:35,1690.127441,-697.9510498,503.2351379,-265.975647,459.1670532,1704.415039
2014-01-22 1:35,1690.046143,-697.9021606,503.2718201,-265.8611755,459.1996155,1704.496338
2014-01-22 1:35,1690.094849,-697.9469604,503.2555237,-265.7344055,459.3421631,1704.512695
2014-01-22 1:35,1690.05835,-697.9510498,503.2881165,-265.7467041,459.3136597,1704.577881
2014-01-22 1:35,1690.074707,-697.8858643,503.3655396,-265.8121033,459.2770081,1704.630981
2014-01-22 1:35,1690.107056,-697.8207397,503.2881165,-265.8448181,459.1507568,1704.630981
2014-01-22 1:35,1690.192383,-697.9469604,503.2718201,-265.83255,459.1507568,1704.581909
2014-01-22 1:35,1690.257324,-697.9469604,503.2881165,-265.8938904,459.1181946,1704.386475
2014-01-22 1:35,1690.143555,-697.9795532,503.2514343,-265.763031,459.1181946,1704.529053
2014-01-22 1:35,1690.078735,-698.012146,503.2881165,-265.8284607,459.1344604,1704.484253
2014-01-22 1:35,1690.05835,-698.012146,503.3166504,-265.8611755,459.2932739,1704.500488
2014-01-22 1:35,1690.0625,-697.9347534,503.2392273,-265.947052,459.1996155,1704.435303
2014-01-22 1:35,1690.042236,-697.9307251,503.1210632,-265.947052,459.1670532,1704.382324
2014-01-22 1:35,1690.111206,-697.9021606,503.2229309,-265.9961243,459.2322083,1704.337524
2014-01-22 1:35,1690.009644,-697.8980713,503.2555237,-266.0288086,459.2932739,1704.35376
2014-01-22 1:35,1690.046143,-697.8818359,503.2025452,-266.045166,459.3299561,1704.415039
2014-01-22 1:35,1690.143555,-697.8858643,503.1740417,-266.1269531,459.1344604,1704.398682
2014-01-22 1:35,1690.127441,-697.9143677,503.2025452,-266.1065063,459.211853,1704.349854
2014-01-22 1:35,1690.094849,-697.8369751,503.2025452,-266.1065063,459.1996155,1704.431152
2014-01-22 1:35,1690.123413,-697.8369751,503.1577454,-266.1105957,459.1507568,1704.386475
2014-01-22 1:35,1690.172119,-697.7677612,503.2881165,-265.9797668,459.2322083,1704.284668
2014-01-22 1:35,1690.123413,-697.7677612,503.3369751,-266.1105957,459.2607117,1704.272217
2014-01-22 1:35,1690.094849,-697.8533325,503.2718201,-266.0574646,459.1833496,1704.35376
2014-01-22 1:35,1690.042236,-697.8166504,503.3206787,-265.9306946,459.0693054,1704.40271
2014-01-22 1:35,1690.188232,-697.7677612,503.3655396,-265.9266052,459.0652466,1704.44751
2014-01-22 1:35,1690.220825,-697.8858643,503.3206787,-265.9634094,459.1344604,1704.451538
2014-01-22 1:35,1690.237183,-697.9021606,503.2718201,-266.0083618,459.1833496,1704.386475
2014-01-22 1:35,1690.078735,-697.9347534,503.2840271,-266.0574646,459.1792603,1704.386475
2014-01-22 1:35,1690.208618,-697.8858643,503.2840271,-266.0615234,459.2607117,1704.418945
2014-01-22 1:35,1690.220825,-697.8328857,503.2514343,-266.0083618,459.0856018,1704.333496
2014-01-22 1:35,1690.143555,-697.8328857,503.2555237,-266.0574646,459.0856018,1704.284668
2014-01-22 1:35,1689.960938,-697.9021606,503.2066345,-266.0574646,459.1304016,1704.251953
2014-01-22 1:35,1690.074707,-697.918457,503.3166504,-266.0942688,459.1304016,1704.239746
2014-01-22 1:35,1690.127441,-697.8654785,503.3329468,-266.1923828,459.1996155,1704.304932
2014-01-22 1:35,1690.289795,-697.8369751,503.2229309,-266.171936,459.1833496,1704.386475
2014-01-22 1:35,1690.192383,-697.9021606,503.2025452,-266.2210083,459.1996155,1704.317139
2014-01-22 1:35,1690.094849,-698.0283813,503.1862488,-266.2537231,459.1955566,1704.288574
2014-01-22 1:35,1690.139526,-697.9998779,503.2066345,-266.2741699,459.2322083,1704.304932
2014-01-22 1:35,1690.127441,-697.7840576,503.2351379,-266.2700806,459.2444153,1704.321289
2014-01-22 1:35,1690.220825,-697.7392578,503.2718201,-266.3518677,459.2973633,1704.223389
2014-01-22 1:35,1690.143555,-697.8369751,503.2555237,-266.2700806,459.1629639,1704.300781
2014-01-22 1:35,1690.078735,-697.8369751,503.1903381,-266.1228638,459.0489502,1704.431152
2014-01-22 1:35,1690.025879,-697.8695679,503.2229309,-266.1065063,458.8860474,1704.288574
2014-01-22 1:35,1690.172119,-697.8654785,503.2025452,-266.1228638,458.7557373,1704.268311
2014-01-22 1:35,1690.078735,-697.800354,503.2188416,-266.6176453,458.5480347,1704.300781
2014-01-22 1:35,1690.172119,-697.8533325,503.2514343,-266.3682251,458.3688354,1704.284668
2014-01-22 1:35,1690.237183,-697.788147,503.2229309,-265.8121033,458.3362732,1704.304932
2014-01-22 1:35,1690.289795,-697.7677612,503.2025452,-265.6322021,458.5765686,1704.300781
2014-01-22 1:35,1690.253296,-697.9510498,503.2025452,-265.7834778,458.723175,1704.207275
2014-01-22 1:35,1690.123413,-698.0283813,503.1740417,-265.8161926,458.7434998,1704.239746
2014-01-22 1:35,1689.997437,-697.8695679,503.153656,-265.9593201,458.8249817,1704.418945
2014-01-22 1:35,1690.123413,-697.8492432,503.153656,-266.0615234,458.9674988,1704.418945
2014-01-22 1:35,1690.111206,-697.8533325,503.1740417,-265.9306946,459.1344604,1704.235718
2014-01-22 1:35,1690.220825,-697.9021606,503.3166504,-265.9797668,458.9226685,1704.137817
2014-01-22 1:35,1690.220825,-697.800354,503.1862488,-266.2905273,458.8901367,1704.223389
2014-01-22 1:35,1690.172119,-697.8654785,503.1251221,-266.4867859,458.7720337,1704.337524
2014-01-22 1:35,1690.269531,-697.9469604,503.2066345,-266.1228638,458.6294861,1704.337524
2014-01-22 1:35,1690.273682,-697.8980713,503.2188416,-265.7793884,458.5765686,1704.317139
2014-01-22 1:35,1690.123413,-697.8328857,503.2066345,-265.6976013,458.723175,1704.207275
2014-01-22 1:35,1690.05835,-697.8858643,503.1903381,-265.7303162,458.7272034,1704.190918
2014-01-22 1:35,1690.046143,-697.8492432,503.1903381,-265.8489075,458.7272034,1704.207275
2014-01-22 1:35,1690.094849,-697.8818359,503.2229309,-265.947052,458.9023438,1704.251953
2014-01-22 1:35,1690.143555,-697.9143677,503.1862488,-265.947052,459.1141052,1704.268311
2014-01-22 1:35,1690.127441,-697.9347534,503.1699524,-266.0288086,459.0978088,1704.190918
2014-01-22 1:35,1690.20459,-697.7189331,503.1740417,-266.1392212,459.0489502,1704.256104
2014-01-22 1:35,1690.176147,-697.6904297,503.2514343,-266.0247192,459.1018982,1704.268311
2014-01-22 1:35,1690.127441,-697.788147,503.2392273,-266.073822,459.0367432,1704.235718
2014-01-22 1:35,1690.0625,-697.8044434,503.2677307,-265.9920044,459.1670532,1704.333496
2014-01-22 1:35,1690.107056,-697.788147,503.2840271,-266.0124512,459.211853,1704.284668
2014-01-22 1:35,1690.046143,-697.8166504,503.1251221,-266.0942688,459.2607117,1704.272217
2014-01-22 1:35,1690.05835,-697.9307251,503.0762329,-266.0574646,459.0652466,1704.321289
2014-01-22 1:35,1690.074707,-697.9307251,503.1251221,-265.9634094,458.9226685,1704.398682
2014-01-22 1:35,1690.289795,-697.8654785,503.1740417,-265.947052,458.9878845,1704.382324
2014-01-22 1:35,1690.318359,-697.9469604,503.1699524,-265.9634094,459.1181946,1704.435303
2014-01-22 1:35,1690.143555,-697.9347534,503.2025452,-265.9634094,459.2485046,1704.415039
2014-01-22 1:35,1690.127441,-697.8207397,503.2718201,-265.8816223,459.2810669,1704.370117
2014-01-22 1:35,1690.127441,-697.8207397,503.3206787,-265.8611755,459.211853,1704.398682
2014-01-22 1:35,1690.224854,-697.7189331,503.2840271,-265.83255,459.0489502,1704.40271
2014-01-22 1:35,1690.269531,-697.7189331,503.2188416,-265.877533,459.1141052,1704.431152
2014-01-22 1:35,1690.042236,-697.788147,503.2514343,-265.9102478,459.1141052,1704.463867
2014-01-22 1:35,1690.139526,-697.8858643,503.2677307,-265.975647,459.1344604,1704.40271
2014-01-22 1:35,1690.338501,-697.8695679,503.1577454,-265.9797668,459.146698,1704.349854
2014-01-22 1:35,1690.241089,-697.8654785,503.1373596,-265.9920044,459.2770081,1704.431152
2014-01-22 1:35,1690.143555,-697.8858643,503.1903381,-266.0411072,459.264801,1704.44751
2014-01-22 1:35,1690.074707,-697.9021606,503.1699524,-266.0288086,459.2281189,1704.288574
2014-01-22 1:35,1690.127441,-697.800354,503.1740417,-265.9797668,459.2444153,1704.317139
2014-01-22 1:35,1690.074707,-697.8533325,503.1577454,-266.0574646,459.1833496,1704.321289
2014-01-22 1:35,1690.046143,-697.8858643,503.2025452,-266.073822,459.1507568,1704.321289
2014-01-22 1:35,1690.20459,-697.800354,503.2718201,-266.0615234,459.2281189,1704.370117
2014-01-22 1:35,1690.285767,-697.8492432,503.2229309,-266.0083618,459.1955566,1704.337524
2014-01-22 1:35,1690.208618,-697.9143677,503.141449,-266.0901489,459.2322083,1704.272217
2014-01-22 1:35,1690.176147,-697.9307251,503.1699524,-266.0779114,459.1833496,1704.386475
2014-01-22 1:35,1690.013672,-697.9143677,503.2229309,-265.8979797,459.1507568,1704.386475
2014-01-22 1:35,1689.977173,-697.8695679,503.2881165,-265.7834778,459.2159119,1704.337524
2014-01-22 1:35,1690.074707,-697.788147,503.3369751,-265.83255,459.2973633,1704.415039
2014-01-22 1:35,1690.188232,-697.8166504,503.3655396,-265.9102478,459.1833496,1704.365967
2014-01-22 1:35,1690.09082,-697.8492432,503.3044128,-265.9266052,459.2322083,1704.415039
2014-01-22 1:35,1690.046143,-697.8858643,503.2881165,-265.8938904,459.211853,1704.496338
2014-01-22 1:35,1690.074707,-697.8369751,503.4143982,-265.9143372,459.2322083,1704.463867
2014-01-22 1:35,1690.139526,-697.8654785,503.4143982,-265.8816223,459.1955566,1704.484253
2014-01-22 1:35,1690.111206,-697.788147,503.2555237,-265.8652649,459.2444153,1704.431152
2014-01-22 1:35,1690.143555,-697.7840576,503.2025452,-265.9143372,459.1833496,1704.431152
2014-01-22 1:35,1690.192383,-697.8369751,503.2718201,-265.8652649,459.2322083,1704.594238
2014-01-22 1:35,1690.127441,-697.9143677,503.2392273,-265.8121033,459.1833496,1704.614624
2014-01-22 1:35,1690.074707,-697.8369751,503.2066345,-265.8979797,459.1344604,1704.647095
2014-01-22 1:35,1689.977173,-697.8533325,503.1903381,-265.8816223,459.0815125,1704.512695
2014-01-22 1:35,1690.159912,-697.9143677,503.2392273,-265.83255,459.1833496,1704.533081
2014-01-22 1:35,1690.111206,-697.9795532,503.300354,-265.9266052,459.211853,1704.549438
2014-01-22 1:35,1690.094849,-697.9307251,503.3166504,-265.8489075,459.2932739,1704.500488
2014-01-22 1:35,1690.143555,-697.8654785,503.2514343,-265.8611755,459.211853,1704.598267
2014-01-22 1:35,1690.074707,-697.8695679,503.2840271,-265.8652649,459.0693054,1704.435303
2014-01-22 1:35,1690.013672,-697.9633179,503.2514343,-265.9143372,459.0367432,1704.337524
2014-01-22 1:35,1690.046143,-697.8858643,503.2718201,-265.9429626,459.264801,1704.431152
2014-01-22 1:35,1690.094849,-697.9510498,503.2066345,-265.8652649,459.2444153,1704.467896
2014-01-22 1:35,1690.224854,-697.8858643,503.2555237,-265.8121033,459.211853,1704.415039
2014-01-22 1:35,1690.155884,-697.8654785,503.3166504,-265.947052,459.1344604,1704.370117
2014-01-22 1:35,1690.143555,-697.8044434,503.1862488,-265.9102478,459.1833496,1704.386475
2014-01-22 1:35,1690.127441,-697.8207397,503.0884399,-266.073822,459.3299561,1704.370117
2014-01-22 1:35,1690.094849,-697.7555542,503.0884399,-266.0083618,459.3258667,1704.386475
2014-01-22 1:35,1690.143555,-697.7840576,503.1047668,-266.0247192,459.264801,1704.44751
2014-01-22 1:35,1690.107056,-697.8044434,503.1699524,-266.0574646,459.2607117,1704.398682
2014-01-22 1:35,1690.074707,-697.8328857,503.1373596,-265.9797668,459.2322083,1704.435303
2014-01-22 1:35,1690.111206,-697.8207397,503.0722046,-266.0288086,459.1670532,1704.333496
2014-01-22 1:35,1690.030029,-697.9021606,503.1047668,-265.9306946,459.2607117,1704.239746
2014-01-22 1:35,1690.172119,-697.8166504,503.2025452,-265.947052,459.2322083,1704.415039
2014-01-22 1:35,1690.042236,-697.7351685,503.1577454,-265.9143372,459.1344604,1704.480225
2014-01-22 1:35,1689.997437,-697.8328857,503.2718201,-266.0083618,459.1141052,1704.480225
2014-01-22 1:35,1690.172119,-697.9307251,503.3532715,-265.7998352,459.1304016,1704.467896
2014-01-22 1:35,1690.111206,-697.8654785,503.3818359,-265.7139587,459.1344604,1704.382324
2014-01-22 1:35,1690.237183,-697.9143677,503.300354,-265.7467041,459.1141052,1704.333496
2014-01-22 1:35,1690.220825,-697.8166504,503.3166504,-265.7303162,459.2607117,1704.435303
2014-01-22 1:35,1690.20459,-697.8858643,503.2025452,-265.7834778,459.0530396,1704.435303
2014-01-22 1:35,1690.159912,-697.9143677,503.2840271,-265.8489075,459.0000916,1704.496338
2014-01-22 1:35,1690.220825,-697.9021606,503.2840271,-265.8816223,459.1629639,1704.496338
2014-01-22 1:35,1690.094849,-697.8695679,503.1862488,-265.8652649,459.1670532,1704.467896
2014-01-22 1:35,1690.139526,-697.7555542,503.2188416,-265.8611755,459.1304016,1704.545288
2014-01-22 1:35,1690.074707,-697.7840576,503.2718201,-265.8284607,459.1833496,1704.529053
2014-01-22 1:35,1690.172119,-697.8369751,503.2514343,-265.9306946,459.2810669,1704.533081
2014-01-22 1:35,1690.172119,-697.9307251,503.1577454,-265.9429626,459.1996155,1704.516724
2014-01-22 1:35,1690.143555,-697.9021606,503.141449,-265.8979797,459.2322083,1704.398682
2014-01-22 1:35,1690.269531,-697.8858643,503.2718201,-265.8161926,459.2770081,1704.337524
2014-01-22 1:35,1690.192383,-697.9347534,503.2392273,-265.8284607,459.2810669,1704.435303
2014-01-22 1:35,1690.224854,-697.8858643,503.2229309,-265.8816223,459.1833496,1704.435303
2014-01-22 1:35,1690.172119,-697.8492432,503.2718201,-265.8284607,459.1833496,1704.415039
2014-01-22 1:35,1690.159912,-697.8533325,503.2840271,-265.8652649,459.211853,1704.382324
2014-01-22 1:35,1690.094849,-697.7555542,503.2025452,-265.9143372,459.1507568,1704.398682
2014-01-22 1:35,1690.257324,-697.7840576,503.2066345,-265.975647,459.1792603,1704.44751
2014-01-22 1:35,1690.139526,-697.7677612,503.2229309,-265.9306946,459.2444153,1704.386475
2014-01-22 1:35,1690.127441,-697.800354,503.1740417,-266.0083618,459.1181946,1704.40271
2014-01-22 1:35,1690.078735,-697.8369751,503.2229309,-266.1065063,458.9674988,1704.272217
2014-01-22 1:35,1690.025879,-697.9021606,503.141449,-266.0574646,459.0856018,1704.256104
2014-01-22 1:35,1690.220825,-697.9021606,503.2229309,-266.0083618,459.2322083,1704.288574
2014-01-22 1:35,1690.127441,-697.8328857,503.2229309,-266.0574646,459.2444153,1704.321289
2014-01-22 1:35,1690.143555,-697.8695679,503.2066345,-266.0124512,459.1629639,1704.370117
2014-01-22 1:35,1690.159912,-697.8166504,503.2718201,-265.9797668,459.1344604,1704.321289
2014-01-22 1:35,1690.09082,-697.800354,503.1903381,-265.9593201,459.211853,1704.398682
2014-01-22 1:35,1690.111206,-697.8654785,503.2718201,-265.9920044,459.211853,1704.40271
2014-01-22 1:35,1690.220825,-697.9021606,503.3532715,-265.9429626,459.1955566,1704.321289
2014-01-22 1:35,1690.123413,-697.9307251,503.3492432,-265.7957458,459.1181946,1704.40271
2014-01-22 1:35,1690.139526,-697.8858643,503.2881165,-265.7139587,459.0856018,1704.386475
2014-01-22 1:35,1690.074707,-697.8533325,503.2229309,-265.6648865,459.1955566,1704.398682
2014-01-22 1:35,1690.269531,-697.8166504,503.2229309,-265.7139587,459.1996155,1704.451538
2014-01-22 1:35,1690.334473,-697.7677612,503.2229309,-265.7467041,459.1792603,1704.44751
2014-01-22 1:35,1690.20459,-697.8695679,503.2677307,-265.763031,459.1833496,1704.512695
2014-01-22 1:35,1690.220825,-697.8858643,503.300354,-265.7793884,459.1996155,1704.463867
2014-01-22 1:35,1690.155884,-697.8369751,503.2881165,-265.83255,459.2159119,1704.418945
2014-01-22 1:35,1690.192383,-697.9021606,503.2229309,-265.8652649,459.2607117,1704.40271
2014-01-22 1:35,1690.220825,-697.8654785,503.1903381,-265.83255,459.211853,1704.533081
2014-01-22 1:35,1690.107056,-697.8654785,503.2677307,-265.8652649,459.1833496,1704.44751
2014-01-22 1:35,1690.094849,-697.8818359,503.141449,-265.9102478,459.1670532,1704.349854
2014-01-22 1:35,1690.107056,-697.9143677,503.1373596,-265.9593201,459.2322083,1704.365967
2014-01-22 1:35,1690.0625,-697.9347534,503.2351379,-265.9593201,459.2444153,1704.415039
2014-01-22 1:35,1690.143555,-697.8858643,503.2555237,-266.0083618,459.2810669,1704.365967
2014-01-22 1:35,1690.20459,-697.9307251,503.2514343,-265.8938904,459.3136597,1704.337524
2014-01-22 1:35,1690.025879,-697.8858643,503.1251221,-265.9797668,459.1833496,1704.349854
2014-01-22 1:35,1690.111206,-697.9143677,503.1740417,-265.9143372,459.1344604,1704.272217
2014-01-22 1:35,1690.123413,-697.9957886,503.153656,-265.8816223,459.1629639,1704.300781
2014-01-22 1:35,1689.997437,-698.012146,503.141449,-265.9306946,459.1955566,1704.415039
2014-01-22 1:35,1690.20459,-698.1465454,503.1373596,-265.9593201,459.2485046,1704.317139
2014-01-22 1:35,1690.208618,-698.0324707,503.2351379,-265.9797668,459.211853,1704.321289
2014-01-22 1:35,1690.208618,-697.9510498,503.2392273,-265.9797668,459.3299561,1704.300781
2014-01-22 1:35,1690.192383,-697.9795532,503.1740417,-265.9797668,459.2932739,1704.349854
2014-01-22 1:35,1690.220825,-697.9307251,503.2229309,-266.0574646,459.2973633,1704.382324
2014-01-22 1:35,1690.237183,-697.9143677,503.1740417,-266.0615234,459.1996155,1704.337524
2014-01-22 1:35,1690.123413,-697.918457,503.1373596,-265.9306946,459.2281189,1704.337524
2014-01-22 1:35,1690.155884,-697.800354,503.2066345,-265.9266052,459.2607117,1704.337524
2014-01-22 1:35,1690.094849,-697.8328857,503.1903381,-265.9143372,459.1833496,1704.337524
2014-01-22 1:35,1690.0625,-697.9347534,503.1862488,-265.975647,459.0693054,1704.386475
2014-01-22 1:35,1690.0625,-697.9510498,503.1577454,-265.9429626,459.1955566,1704.496338
2014-01-22 1:35,1690.074707,-697.9469604,503.153656,-265.9266052,459.2770081,1704.418945
2014-01-22 1:35,1690.192383,-697.9510498,503.2066345,-265.9102478,459.2444153,1704.333496
2014-01-22 1:35,1690.192383,-697.9307251,503.2840271,-266.0083618,459.1833496,1704.398682
2014-01-22 1:35,1690.155884,-697.9143677,503.300354,-266.0083618,459.0856018,1704.435303
2014-01-22 1:35,1690.253296,-697.9307251,503.2392273,-265.8652649,459.2810669,1704.382324
2014-01-22 1:35,1690.188232,-697.9307251,503.2840271,-265.8611755,459.2322083,1704.304932
2014-01-22 1:35,1690.127441,-697.9143677,503.3532715,-265.8448181,459.3421631,1704.337524
2014-01-22 1:35,1690.094849,-697.8980713,503.3166504,-265.8161926,459.1955566,1704.398682
2014-01-22 1:35,1690.220825,-697.9021606,503.2351379,-265.9593201,459.0856018,1704.370117
2014-01-22 1:35,1690.192383,-697.8858643,503.2718201,-265.9306946,459.1629639,1704.382324
2014-01-22 1:35,1690.220825,-697.8858643,503.2229309,-265.9102478,459.1507568,1704.398682
2014-01-22 1:35,1690.285767,-697.9021606,503.3044128,-265.9266052,459.1018982,1704.337524
2014-01-22 1:35,1690.172119,-697.9469604,503.2718201,-266.0574646,459.1181946,1704.365967
2014-01-22 1:35,1690.025879,-697.8492432,503.2718201,-266.0574646,459.264801,1704.317139
2014-01-22 1:35,1690.094849,-697.9143677,503.2840271,-266.0083618,459.211853,1704.268311
2014-01-22 1:35,1690.013672,-697.9795532,503.2555237,-266.0942688,459.1629639,1704.386475
2014-01-22 1:35,1690.20459,-697.9633179,503.1862488,-266.1105957,459.264801,1704.382324
2014-01-22 1:35,1690.302002,-697.918457,503.0925293,-266.1760254,459.1344604,1704.35376
2014-01-22 1:35,1690.192383,-697.8818359,503.1088257,-266.2210083,459.211853,1704.317139
2014-01-22 1:35,1690.241089,-697.788147,503.1740417,-266.171936,459.1792603,1704.370117
2014-01-22 1:35,1690.188232,-697.7677612,503.2840271,-266.045166,459.2322083,1704.398682
2014-01-22 1:35,1690.111206,-697.8328857,503.1699524,-266.0288086,459.1996155,1704.333496
2014-01-22 1:35,1690.074707,-697.8492432,503.1862488,-266.0779114,459.2810669,1704.365967
2014-01-22 1:35,1690.220825,-697.8818359,503.1903381,-266.045166,459.3136597,1704.386475
2014-01-22 1:35,1690.220825,-697.8818359,503.153656,-266.1228638,459.2322083,1704.321289
2014-01-22 1:35,1690.172119,-697.8858643,503.2025452,-266.0615234,459.211853,1704.288574
2014-01-22 1:35,1690.172119,-697.8207397,503.2677307,-265.9634094,459.3136597,1704.337524
2014-01-22 1:35,1690.338501,-697.9469604,503.2555237,-265.877533,459.2607117,1704.317139
2014-01-22 1:35,1690.350708,-697.8858643,503.2514343,-265.9593201,459.1344604,1704.386475
2014-01-22 1:35,1690.334473,-697.7677612,503.2025452,-266.0411072,459.1833496,1704.431152
2014-01-22 1:35,1690.241089,-697.8369751,503.2066345,-265.9797668,459.2159119,1704.398682
2014-01-22 1:35,1690.253296,-697.788147,503.2229309,-265.947052,459.2607117,1704.284668
2014-01-22 1:35,1690.289795,-697.9021606,503.153656,-265.8938904,459.4073181,1704.317139
2014-01-22 1:35,1690.318359,-697.9795532,503.1251221,-265.7957458,459.3299561,1704.365967
2014-01-22 1:35,1690.220825,-697.9510498,503.2555237,-265.8979797,459.1833496,1704.35376
2014-01-22 1:35,1690.176147,-697.8858643,503.2066345,-265.947052,459.1629639,1704.284668
2014-01-22 1:35,1690.224854,-697.9021606,503.2066345,-266.0083618,459.1833496,1704.288574
2014-01-22 1:35,1690.269531,-697.918457,503.1047668,-266.0574646,459.1507568,1704.288574
2014-01-22 1:35,1690.192383,-697.8207397,503.0436401,-265.947052,459.2322083,1704.284668
2014-01-22 1:35,1690.030029,-697.8654785,503.1088257,-266.0779114,459.2932739,1704.256104
2014-01-22 1:35,1690.046143,-697.9021606,503.1862488,-266.0942688,459.2607117,1704.207275
2014-01-22 1:35,1690.009644,-697.8207397,503.2025452,-266.0083618,459.1629639,1704.268311
2014-01-22 1:35,1690.123413,-697.8858643,503.2229309,-265.9429626,459.1629639,1704.365967
2014-01-22 1:35,1690.253296,-697.8858643,503.1251221,-265.9102478,459.2810669,1704.382324
2014-01-22 1:35,1690.013672,-697.8818359,503.0925293,-265.9102478,459.2281189,1704.317139
2014-01-22 1:35,1690.09082,-697.918457,503.1699524,-265.9143372,459.264801,1704.268311
2014-01-22 1:35,1690.159912,-697.9143677,503.2718201,-265.9797668,459.2607117,1704.268311
2014-01-22 1:35,1690.0625,-697.8818359,503.141449,-266.073822,459.2444153,1704.386475
2014-01-22 1:35,1690.123413,-697.9143677,503.1251221,-266.0942688,459.1629639,1704.284668
2014-01-22 1:35,1690.143555,-697.8818359,503.0436401,-266.1269531,459.1955566,1704.288574
2014-01-22 1:35,1690.09082,-697.8369751,503.0273438,-266.1555786,459.1670532,1704.190918
2014-01-22 1:35,1690.046143,-697.8166504,503.0395813,-266.1433105,459.1792603,1704.223389
2014-01-22 1:35,1690.0625,-697.8533325,503.2025452,-266.1433105,459.2932739,1704.190918
2014-01-22 1:35,1690.220825,-697.9836426,503.1047668,-266.1555786,459.1670532,1704.207275
2014-01-22 1:35,1690.09082,-697.9957886,503.141449,-266.1065063,459.2159119,1704.272217
2014-01-22 1:35,1690.176147,-697.8858643,503.2881165,-266.0779114,459.264801,1704.288574
2014-01-22 1:35,1690.159912,-697.9347534,503.2188416,-266.0083618,459.2322083,1704.268311
2014-01-22 1:35,1690.289795,-698.012146,503.1903381,-265.9797668,459.3258667,1704.288574
2014-01-22 1:35,1690.224854,-697.9510498,503.1047668,-265.9102478,459.2607117,1704.333496
2014-01-22 1:35,1690.155884,-697.8695679,503.1699524,-265.8284607,459.1018982,1704.321289
2014-01-22 1:35,1690.241089,-697.7392578,503.0559082,-265.8489075,459.1507568,1704.370117
2014-01-22 1:35,1690.172119,-697.8654785,503.0762329,-265.8652649,459.1955566,1704.415039
2014-01-22 1:35,1690.241089,-697.9510498,503.1577454,-265.8284607,459.2159119,1704.418945
2014-01-22 1:35,1690.253296,-697.9510498,503.2229309,-266.0083618,459.0856018,1704.256104
2014-01-22 1:35,1690.318359,-697.9957886,503.2555237,-265.9102478,459.1344604,1704.415039
2014-01-22 1:35,1690.176147,-697.8858643,503.2718201,-265.9102478,459.146698,1704.386475
2014-01-22 1:35,1690.123413,-697.8044434,503.1862488,-265.9593201,459.1629639,1704.435303
2014-01-22 1:35,1690.143555,-697.8328857,503.2025452,-266.0247192,459.0978088,1704.370117
2014-01-22 1:35,1690.143555,-697.918457,503.1210632,-266.0288086,459.1018982,1704.386475
2014-01-22 1:35,1690.172119,-697.8533325,502.9784851,-266.1269531,459.2159119,1704.235718
2014-01-22 1:35,1690.176147,-697.9143677,502.9947815,-266.1228638,459.2770081,1704.21936
2014-01-22 1:35,1690.143555,-697.8858643,503.0599365,-266.0288086,459.1996155,1704.239746
2014-01-22 1:35,1690.123413,-697.9672852,503.0722046,-266.0615234,459.0693054,1704.21936
2014-01-22 1:35,1690.159912,-697.8654785,503.1088257,-266.1228638,459.2444153,1704.337524
2014-01-22 1:35,1690.269531,-697.8980713,503.153656,-266.1392212,459.3421631,1704.337524
